fileId,fileUrls from query VNP46A4--5000 2014-01-01..2015-12-31 x-180y90 x180y-90[2],size
6064533712,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h35v15.001.2021120143203.h5,639056
6064583805,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h18v15.001.2021120142217.h5,639056
6075159540,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h04v17.001.2022263162418.h5,2230560
6058840043,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h16v08.001.2021119014726.h5,2273025
6059074491,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h20v15.001.2021119015515.h5,679487
6077646088,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h29v08.001.2021125201449.h5,7633063
6075071041,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h09v17.001.2022263131127.h5,5798118
6077573969,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h03v02.001.2021125200040.h5,45278364
6075579703,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h17v01.001.2022263163845.h5,705572
6064401027,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h20v04.001.2021120143310.h5,34990857
6076998652,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h28v02.001.2021125104757.h5,33694156
6059029585,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h13v15.001.2021119014326.h5,715326
6064325888,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h08v04.001.2021120140622.h5,39851514
6059070677,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h20v07.001.2021119024532.h5,12683641
6059071463,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h11v07.001.2021119015647.h5,4774683
6075441838,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h19v00.001.2022263131454.h5,824525
6075915785,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h08v02.001.2021124192549.h5,29942766
6077362954,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h09v16.001.2022263132533.h5,12904058
6059071464,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h22v04.001.2021119011927.h5,28846217
6075674997,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h26v01.001.2022263132900.h5,17733027
6059120680,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h32v13.001.2021119023037.h5,2463800
6060443605,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h10v13.001.2021119132641.h5,14216127
6059109264,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h11v11.001.2021119014225.h5,18610507
6075733496,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h00v01.001.2022263161929.h5,1292287
6076016092,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h21v13.001.2021124191055.h5,663603
6059057113,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h27v15.001.2021119014208.h5,5233672
6075917199,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h27v05.001.2021124180100.h5,30309819
6077601950,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h22v15.001.2021125200953.h5,6064847
6064320344,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h12v12.001.2021120142649.h5,9370491
6059094767,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h25v13.001.2021119015409.h5,746138
6078334373,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h01v02.001.2021126111058.h5,20867893
6076703734,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h02v01.001.2022263164301.h5,3862920
6059056657,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h22v08.001.2021119023810.h5,10651373
6059096814,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h22v11.001.2021119020651.h5,4561494
6064223811,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h08v08.001.2021120134934.h5,665062
6060303762,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h06v05.001.2021119123359.h5,22632112
6064400198,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h31v04.001.2021120143313.h5,21678188
6059102418,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h30v10.001.2021119020720.h5,7124304
6058987234,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h34v08.001.2021119024532.h5,747708
6076450251,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h16v00.001.2022263130652.h5,2377483
6067517586,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h00v14.001.2021121130250.h5,639056
6058810881,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h10v06.001.2021119011054.h5,3274763
6075317884,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h10v00.001.2022263131116.h5,8736736
6064266839,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h19v15.001.2021120141908.h5,723264
6075997789,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h04v02.001.2021124213940.h5,41244648
6059033161,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h13v10.001.2021119010711.h5,17142645
6075519867,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h28v01.001.2022263132938.h5,28343075
6058987233,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h10v11.001.2021119005928.h5,2427267
6075310149,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h28v17.001.2022263162713.h5,1834599
6077382645,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h23v16.001.2022263163610.h5,14546779
6076027344,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h28v08.001.2021124191241.h5,8353746
6059098503,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h24v15.001.2021119021455.h5,5448856
6076702102,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h30v01.001.2022263133016.h5,13763279
6059191932,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h32v15.001.2021119024705.h5,4275548
6076964795,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h12v02.001.2021125103940.h5,9541150
6077884459,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h08v16.001.2022263163242.h5,17109403
6058951767,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h06v04.001.2021119002014.h5,36315900
6064219352,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h19v05.001.2021120135639.h5,7775486
6075487821,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h07v17.001.2022263163534.h5,3698985
6059105852,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h26v08.001.2021119021810.h5,1972544
6076574173,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h25v01.001.2022263132951.h5,10188510
6075995781,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h21v15.001.2021124190941.h5,2005631
6076735654,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h12v01.001.2022263132307.h5,20070068
6076755590,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2015001.h31v01.001.2022263133048.h5,8986095
6065896908,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/VNP46A4.A2016001.h23v04.001.2021121002907.h5,25850007
